ID,Score
e8c67a9f-e3d7-56b5-9933-c224ff8bb2a8,0.972041
785e1675-b3d1-51ce-b996-540f9e8feb35,0.0833662
391b3cbc-bf75-5138-b373-1bffc14f0f16,0.0144154
13bc8ae3-e851-54ab-b934-5dc9007d62b6,0.998046
c141e55d-e220-5807-93b7-cfa55d13cc32,0.957685
22448bc5-c4be-5e43-8335-0b80ec657f01,0.951167
b556395a-8845-5a1e-9825-73e260cd1a1d,0.998608
4be9333a-5cb5-53bd-94bf-3aa520d14456,0.982587
a2d4afbe-ebd0-5ef1-9e60-b87c4f6a01bf,0.988172
ea4ccfce-1118-57bf-8d2f-f7b11543c584,0.985272
0db1cda8-ab65-5831-8e34-98e5ac6d9430,0.775648
bdf5e59c-8882-5dc4-b60f-0f538615990a,0.97914
d4a14e38-c0ef-5516-bf38-a1f605edf4d5,0.998414
945357b9-bd8e-5e2c-bbb4-11b1a6c0c208,0.785058
0a8fadc2-6959-54ff-aa3f-dc2174bc33a4,0.0205924
d12fa226-aeb2-5503-9f36-ae57bdd2f05d,0.989789
f8d05de1-ee8e-5eec-bc00-d85fd3e53059,0.0245799
a27a642b-00fd-5c5b-b563-c2d0d0f23c50,0.00252519
0d924330-d81d-5e12-a43d-74c78ab695bd,0.996949
eed1e837-ca06-5297-86b8-10248f1c8bf5,0.873143
932e51e4-6d31-5288-a88d-85fb857f396c,0.0645119
4e202bcb-6cc5-5aa4-9ecb-4bbc128e057e,0.993105
1a678e79-2f8f-5609-b4e3-eed9cfce9de7,0.41162
a76e3561-678f-58d8-80f2-0f278d64957f,0.98466
6c46b995-a36d-554b-9f7d-927f5c21130d,0.996799
244ff559-c1b3-5484-af3a-1e7462d1d4f8,0.98366
7edc2578-8a7b-5bb6-8a7b-8bad7cb48eda,0.683988
0597a455-ae5e-5303-8582-65dac52c4dc2,0.0661232
1452d279-a789-54b8-ade7-df956d45cffa,0.99959
bb7514e3-4f9e-5245-8077-95cc154a42ec,0.997131
b6f37b1b-b1fc-5b21-bc4c-446140800e63,0.998896
eb4fd850-727f-51a5-8780-c3e77b79219c,0.995277
02d4da87-85bd-520f-8d56-93ce5cc6be79,0.988255
c79204e2-fd1d-55d8-a881-16ed0cf81a00,0.142433
8d15077f-40f8-5353-8632-f292d2310313,0.14033
19f5c9f0-4e89-536f-9250-24639d7ca890,0.996911
49ada90d-c8c5-5b35-958c-6c6626b84eab,0.995737
aa1698f7-32d7-50a8-b220-1ce2c794ceea,0.988059
2ffc38b3-0335-52b9-aad2-48dbfb23d3e1,0.920315
a7c83b7e-e729-574b-b2f0-35878dc636be,0.836374
af6754a6-e29b-5c7f-b114-1c5da2e66173,0.970077
66ea077e-b8c8-5d7f-81a3-9f9211e60558,0.72256
8180e762-b197-5847-a98d-1a1fb16a012d,0.991055
8b4192b9-0e43-5fbd-8f81-6cdc85c15530,0.978736
6c7eb7c7-28c5-580d-b7a9-b0b7b67903e8,0.994789
323e26c8-3765-55d6-8969-01f5c02434ca,0.997833
555652d4-5c21-5d90-a46d-38ec8696adac,0.0111084
feefaa13-7b8d-5f7e-9bce-f57bb69cddf8,0.953094
db3205f0-c96f-5eb2-a1f2-0bfde81e0540,0.683083
e1e5a2ca-3809-5b66-a932-f60577907f06,0.954279
821954a2-657f-54d5-8bb0-50eba220a3e3,0.982404
c932af2a-0121-57d8-89fd-e9addbc42bae,0.965454
2487e2a9-6573-5fce-b37e-e7c8c8bd3f83,0.0723553
a2ad3ff2-57c4-5ad7-9ef0-dcf9abe05283,0.0384498
47c8e7d9-de4d-5fe7-be13-4c06eefc3cf4,0.144005
a397f74f-2ea8-5397-9c83-365b47f42ecf,0.995644
780cc8b2-c449-58ab-95a1-52808b810f8e,0.0203053
2cd5ab77-a5ff-5c47-bfa7-90b505a93959,0.0116783
31ce1415-e7e2-5bf6-a577-83100137f805,0.596072
ab99798a-a2f5-5912-a71c-d74dda82419b,0.630531
f015ee8c-348d-5cda-a7e3-ddac718a246d,0.987181
74243602-74ea-5c32-a7cb-39def7e1f268,0.00255915
41cd96c2-7de0-5149-8004-9e34b26f4516,0.997938
ec8b04e2-beb1-5734-b9eb-ca0e16c7fa67,0.983258
7bc9557d-94a8-56ed-8a91-f5e2c6b0001e,0.0483354
a91395bf-600d-5151-a511-bbf591aa22f1,0.0272308
d953999e-65b7-5f84-8562-3baa49116769,0.999705
f9f8c28e-8636-5cde-8df9-cea603c75528,0.0409883
e81d9715-2118-5193-a478-b1b92adb590f,0.97464
1fb501b1-e78f-5415-b172-09e0c799743b,0.641676
312d5dde-f851-5710-935c-514d43a3d9c5,0.0807128
d091a4bf-5463-5d56-ba2e-aae203db56a0,0.232174
719466ef-0ba8-5728-9c76-6070bb1735b5,0.208599
4712faec-5e5a-5a26-867b-4853aca96ea1,0.991498
8209865b-86ba-59c8-a11a-ab8dabfd1bbd,0.977392
171d8690-5040-5ad6-b23d-04052360e68b,0.986822
dcdbf35a-3704-526a-99b5-b179f2fd9239,0.113145
e0675b7f-5521-5735-95d7-006656c42efa,0.942926
a555e4ed-77ad-5a00-bdb9-9b2896f9562f,0.987379
9a273824-b842-557c-9a1f-c158b4f3da6c,0.83887
c8fa800e-671f-5c25-ad33-f7aee3cd4332,0.967962
d8d86fa7-f030-54b1-9cf0-9fe445c6310f,0.974875
541d68e9-e8d9-57fb-8026-73a8813ed6f3,0.887585
78c9fb5a-390d-5a15-91a3-85b4c67c6c0d,0.594759
9081d38c-3c71-5a18-8f79-af633461fad1,0.995382
583fc1d0-364a-508b-a03b-6c4a79c89926,0.223861
8bab92f2-5b6a-5166-a298-70ded9f0bf6c,0.959918
f829bc07-162f-5904-a9b6-63f508d95912,0.0275099
64d36711-14b8-5a93-ac05-563f852b9708,0.885337
b03580cb-c1f0-5627-af0c-b7e5ee6ae682,0.0231276
b9ae6701-c28d-54b7-9ed2-c27b2d2e2091,0.0290365
7b50641a-a24b-5d72-bbe5-91913513094b,0.981548
150a39b4-3e2d-58c4-ba0e-4c189dfd4d67,0.958489
2a096b64-ada9-5818-bfbd-05ae2e8b9ad1,0.103303
7af1061c-992a-546c-ac31-28f80c790d6f,0.993411
7726cd3d-4059-518a-912b-444cf3c2e770,0.996848
9bb20c82-f359-513f-b520-6c17153876f9,0.2395
878050b6-8736-5ad1-a2ab-dd53625117ee,0.0163399
d08c285b-7de4-5a25-b14d-4d072dbaa014,0.99008
6149bb20-be56-5dc3-99bb-dc9b954f2912,0.993279
b1200f98-9b8a-5b6a-874d-f794061fe382,0.880203
5ccf93dd-fbe6-5ffe-be9d-c3a025d3a819,0.992629
80137a61-1203-532d-b123-2809837e9302,0.959973
c81268d8-3c95-57b6-a5d6-e128027bb9b6,0.98281
5002b0fe-5651-5898-8b7b-17294ad0403b,0.0204247
df4c95bf-153b-54fb-a694-8c585a78329f,0.0303607
677e6f42-ad5c-5ab3-863b-6f14bc249422,0.993006
2b60e0ca-faaf-5c15-8d3f-136779eee24b,0.0152444
c826ea3b-d3c6-55ce-9bf2-573566889d3a,0.0106848
474fcdb5-199b-5fb8-8917-dc6dd3805cb6,0.961998
867d301c-0613-57c3-929b-6aa76c0b39ac,0.725474
6442e823-2868-5031-b590-02e47b4df026,0.999111
d6fc57a5-73ae-5305-a6a9-a681685d8143,0.978898
6b1c6d38-3081-553d-9dcc-68c03ec7a050,0.9985
8884868f-98bf-53d3-b6b0-a7d6893c599a,0.503888
1f959446-bbb6-5fd0-8c21-3f4fdc9f58ea,0.0357249
9e28224b-ad73-542f-ba3b-0c4f8207d573,0.998296
ea74c97e-ad01-57d5-b265-ed80b8d2fa32,0.144847
269a88c6-722a-5cf7-a264-e2e228220886,0.991867
6e398bd5-8c40-51b3-ac8b-68dbad8ce518,0.998582
45b6fd63-750c-5a59-a06a-7f3608fcbbf0,0.0121861
e01bcff5-7168-5803-9513-4f696566b756,0.990302
a889fe0e-c2ea-558d-94dd-915b0b5d4d79,0.905338
ea254e88-3540-5dae-a1e7-92b4c7bd1fdc,0.0114576
3e80ca01-73cf-5559-b118-337edb9e2416,0.983626
885af7ae-9ad3-514b-94ae-20820eb6c463,0.989816
f31e208e-bae2-546f-a716-c91998750b60,0.716055
26765cd5-20bc-56de-b7b6-70d169aeeac1,0.168753
3a7e3252-bc7e-59c3-882e-9745a1d73a8f,0.999365
016cbe1d-4dab-5843-a460-ca5c3172dd2a,0.996869
ca364daa-7faf-5a41-8f4a-f166e2d17063,0.994542
538ad045-8e4f-5d86-896b-129ad6a6d95d,0.106783
eb6d768e-74f4-5028-9035-00a7d43bd10b,0.996749
3c7fba46-23ce-5159-92c8-be04e21ecd6a,0.062493
32b06f29-2bd8-5945-8af5-20162508c501,0.996595
4b568ee5-40cc-5f9f-b0a7-1bae66bdda87,0.0121642
f0d51de5-c08c-5be8-9fcc-3b34a5ee843a,0.971117
823e780a-7ea4-51f0-a387-5fdbe9e1aeb0,0.997102
1e5155bd-6874-5f59-ac35-28850afcdeca,0.17678
6fa6b5d9-5087-5719-830f-c17f66ecfa6a,0.974571
85576752-ae76-563d-a6c7-46eb8977568a,0.0120512
3c835169-8e79-5991-8de2-a541327fa18a,0.0161964
74236422-d0f7-5557-8e6a-5304fc87664a,0.987773
21d9dead-e281-5238-8653-e774e9a3cf24,0.997872
8f4315ff-989c-5f92-afd7-200227040af2,0.99334
5bea7a0e-a6d6-56c1-bd63-b482a9470747,0.970739
bf96d3f3-7c83-5805-9946-68633fc6bb50,0.202927
99856952-8e1f-5b1d-a1de-0560aa06375e,0.103686
f088f64a-8108-516b-b645-7ca1057db455,0.967455
848750db-aa6b-5da6-9d10-845ec8f5f896,0.0642504
2256e279-8c16-51e3-aed7-13e738e885cc,0.840464
a1575387-eebf-57fd-a0f6-fa1d7c6b64f6,0.0510455
f9d7085c-f2e3-5c66-8340-f17a56bbb37f,0.996576
32221927-2c06-53fb-acdb-8ab16751ecff,0.995451
11bf6a2e-1de0-52ae-8abd-baf0011d906a,0.948415
d0ae75b9-817e-517f-a2c4-2ec7762a2516,0.990768
66ca1530-c1a8-5ba7-a930-e07adbfdbf27,0.033286
61c7e87d-9865-53f2-8639-7e391f06e1ff,0.428114
64dacfaa-1242-520a-a521-e75f03ac402c,0.0071562
142d2a91-3dbf-5365-a3b9-76e84faf5f0b,0.84227
b68a8dce-777b-5774-acab-7a052d5cd717,0.996157
e35ffaec-f32f-53ab-aae0-ffb6c3e1192b,0.0127828
cd589034-9048-5a66-a7da-5e7ee1302b47,0.935658
889f6964-c5d2-5ba8-a6b5-fdf8e28e0227,0.99208
a8ac5410-2d49-528f-94a9-ad4753ef41ae,0.955943
76223f81-5a55-50f6-8099-2e476d6c5063,0.992815
70f43ae0-245c-5ccb-9d0c-a7558a3dcbf2,0.0328204
2721e13f-84f3-5211-a712-83480ca23426,0.965149
bc7726d4-afb3-5590-b991-76ecf985b236,0.976273
d5d71c6b-447d-516e-829a-851d4c8cb9c1,0.983795
25ddeead-70e5-5e9b-bd8c-e4e34ff08038,0.994553
330a9af9-2e17-5782-85b2-9e0ef170c189,0.933405
62224fd0-5da2-5c6f-8715-98b3218abfa7,0.860615
e10b06b0-5452-52cb-9ae6-30e1f1f17f69,0.992443
0364c6cf-0727-57df-a53d-76d875317a1a,0.988456
0193fbdf-6c38-5152-ba05-51829fd5a6c6,0.998113
d2b49ff6-e80c-548b-8e9d-750944d1dc94,0.07645
094d9c51-1b7a-5c42-b366-51a0a494c390,0.0426635
431fec90-81ed-5760-8c83-957969666960,0.999462
5966273f-6bf8-5a11-975f-4a27c23a9dc6,0.736409
95464335-b5a8-5ee4-bda5-dc61d48190aa,0.235354
a0236481-8411-5eda-8ae6-dd3a9d5769b0,0.999191
db802077-bfcf-5e1e-9a2c-8f6820863b38,0.00573417
4a1c7236-ac60-53bc-9837-dae56fc52970,0.963642
11ab96d6-a2a5-5c44-9c13-8c0ee88e0c40,0.206415
ab670474-8517-5703-ade9-7566671e8057,0.996488
24b1e46a-398c-5d9b-941d-4ca73f5bfcfe,0.987822
381d1b06-98aa-5a56-bb94-5334bcd879aa,0.961945
4346e6c5-689b-53ef-9382-d5e0213882e2,0.992541
3e971606-d89a-5349-a41a-715f2a99b9a9,0.998788
71083e10-b4c0-5fc8-9be7-6d3c9996faba,0.999043
b6596b05-f3e8-5569-a0c0-4b9b9119bc23,0.990514
b289084b-4074-5cb2-8329-b9c92422d393,0.982385
8489e68b-18a5-525d-8a9a-ac37edc5b9ec,0.027367
a0909ed8-74b1-53c1-a440-744ef6fe0f2a,0.605055
485d5856-d71a-5f2c-9d2d-c20f80145ede,0.974416
e1df8483-a690-574e-aa90-6d2c23691a3a,0.0462313
a739e8d3-9eba-51f5-9616-29a1dbe88d6a,0.997888
05967f0c-61ce-59d8-9fe7-1f181303736e,0.734302
60c3967b-36bd-5e72-940d-7f2b23d0c4f4,0.839725
adb1b690-c7d3-5f21-8b4d-9f41890a11f4,0.990368
cd490672-be06-5ced-b7d7-476567bce29d,0.0218375
cc2bc947-8554-57f9-a6f5-718857fcc4bf,0.987705
856c0e07-840b-514c-8e46-3f8f5577986f,0.143473
4a51427e-5947-53cf-a182-6ae4228b8b51,0.968911
84bff9e2-04e5-5d78-8cee-43e01302d0f3,0.039222
e2ff42e0-445a-50e6-8663-170c7a8d8508,0.0189421
505804bc-32d1-551d-8bef-11d5908fa8e5,0.995237
2a0666d4-3c58-52b4-be66-35b385f0f0d8,0.0127151
97c703f9-4a05-598b-960d-dce155af27d8,0.997146
83612ed1-1a83-5a89-be81-16fd495c344f,0.0174063
8fa08956-cf1b-5221-aa5b-5739ec0167b4,0.954519
6c4f7b62-fd1f-5bcf-bdd9-8d188e7ce8d1,0.990888
84f4fc70-7ecb-5a88-a9d3-5cc54009a52f,0.0676846
54ef73d1-e287-5dc0-9fbd-2cb5b7df77cf,0.94246
fe478c8b-5ec0-5cba-8518-485b2ffc79ee,0.997793
9e698a65-4c47-547a-b496-311ee70653e7,0.99239
15778dc9-8310-5e8a-91da-6a2015e7cf41,0.855906
1e031545-b3ad-56e3-9c6d-c0865622af29,0.0730352
cf0c6d2a-6f6d-5152-a762-b19367f3c0c7,0.881783
62b8bb77-a1ab-5b39-a4c8-9d0f592eed38,0.0176505
8341ca93-4924-5a19-9a1c-43c83e5a1fbc,0.984944
118fce31-98ca-5ea4-a42d-4b19da4a853d,0.00823308
9b37864b-b367-5132-bffd-04c948c471f6,0.948654
629cedc7-07d0-5784-8b66-0a1979c242b5,0.997812
6a6e5aaf-e7bf-565e-823f-e10ef1518ce0,0.942215
1f2c0a16-c4af-500a-a4b9-3365f399024d,0.972024
bfcddfe0-28f5-59b3-a264-01f69c88ab0e,0.0153498
773e55e6-4e3f-5c90-b6d1-41e46803f247,0.943104
8d157b47-deb4-58c3-a2f5-9d3f1d24c461,0.993486
3ca97930-200a-5a28-ba66-c4006f5a2ede,0.994578
97d320d6-66c5-51a7-bb19-2bfd33d41f5c,0.985092
eeaaa46c-4d5a-5c02-a43c-90cf474fe200,0.998782
25df0c05-d333-5f38-a154-ddc6d23a31ec,0.964681
88acfd4f-775d-50b6-9373-cf2fc0c21092,0.990195
e641b439-357a-5bbd-a3bf-2f4df6d0ff23,0.992562
5f58c805-d704-5439-b8bb-c7faabf236b7,0.0993481
c4989f35-94bc-5cb6-b1a4-878b21bc2fac,0.154498
d10fc858-05ee-5a26-9fd0-902c663d6539,0.88289
fc794c81-ca0d-5003-8583-773d4b258d94,0.0311282
17d43c7d-8dda-5304-9910-a3f54ac53f89,0.108703
f86ab11a-b5ef-5aaa-bc2a-a79faed8e639,0.0104632
efb294bd-80cd-5ddd-aeec-978ad142e4a2,0.0184325
06de8522-1ca8-5cad-b00c-6da6bef5579d,0.967654
faf18560-e47b-5ce9-9113-b2c056bd9102,0.995454
5a8026d5-d5a7-5505-82d4-d74736b4f17b,0.9696
ae238343-e83e-5c45-845b-f328e9c46e5d,0.0197366
3aae5a2b-77b7-5381-a04d-f9dba4902d8d,0.986316
d02d101e-cba5-58e3-bb0d-49d85f4f74d0,0.785352
0036fdf2-902a-5e28-b229-c3867f5877c9,0.997089
9993d530-9cab-5b0d-9828-d7c77a8af578,0.013179
b78743db-6f50-535d-b202-23b8b5ee0316,0.0190533
e2f96cf5-3d16-5982-8da6-002d9c4f30f5,0.995617
c9013380-fec8-53de-92bf-e987ea2fcd62,0.940635
334151c2-e9de-5e3e-9a4e-5d34d676251b,0.0404913
4c46b769-fc53-593b-a44a-aceaadaa60c1,0.991368
cb1b969b-d67c-559f-8971-6fb1d982c719,0.999334
b1655293-769b-59fd-9bf1-49e05905b609,0.0450805
d082a049-9c72-5664-8cce-00bca505c675,0.990929
a444c1aa-2330-5284-884f-a9890f8dde10,0.910169
ba5a1eb7-e59d-5251-956d-5d596aabf2b6,0.0167237
207ea923-79ec-5333-b315-30cf6a8805fd,0.928475
045bb538-bca4-5446-8395-4a940c6e41a6,0.0161663
87dedb52-aa7f-5b26-b014-7151644608fa,0.00821061
3ebd094c-ec9d-5c21-b249-c2d94d6c7757,0.071267
bf11868b-4c19-5243-a838-161c4cc40c79,0.031186
829dd834-6133-5fdb-8837-979257ac6fee,0.693807
41934af8-40ac-5ba6-b354-134657295c63,0.954973
0920695f-a134-51b1-b073-7221c937a45d,0.975525
8dfa26c7-da69-5be9-bc06-9818c0157d59,0.0533787
dac39c85-9783-5af2-83db-281ad7721f6d,0.0224411
4e8c7a48-62f0-5986-b573-a51e2c831b65,0.999409
74a48f55-e9d1-59b8-9e1b-e6e6a4ec73f0,0.90077
2098f6fe-d711-5408-96fa-dbc0309a94dd,0.995318
3495d400-ad3d-5745-9073-5f96acd249ad,0.995725
68b550e3-70a0-5f73-a9f2-bc799f0b8fb0,0.973391
dcf8ac00-7353-5b17-94d4-7a3f58f2980b,0.0457639
64972d42-4c90-5485-8671-5312170bb4e9,0.903914
982cbb36-aba7-5dd4-82be-f713dc31c8d7,0.0316027
f7c4bebc-c63d-5ec7-9233-8dd08aae590d,0.992577
b5e5f164-46d6-51a1-810a-780463b14bf5,0.0196376
52972c61-0893-5539-b3bf-41d230516f6b,0.134078
55887870-c6fa-5289-a2f1-29b65a206a7d,0.0357389
cbfbbd80-1b75-5380-82cd-5b7dcd024b92,0.477702
9ecfff0b-cd95-5b32-a58a-aa5a8fb6fa33,0.906308
86fd681c-709b-5cd2-99ef-5f554065cdc1,0.986451
d8c85166-be7d-5f13-b7a4-b341514382c2,0.407729
d6c71e02-d351-50f9-8794-2e1ebc1dd54d,0.0754257
d88a25c0-32d8-5105-8e25-afc7bf534a9c,0.997675
8aceb1ed-64eb-5eac-8e01-ea5ac254cb4d,0.0357941
4d0d1d2a-c3e0-54a3-8bb6-04c7a7823894,0.132462
bc4d0d9a-5308-58d0-b1c9-586c7192e1cc,0.912556
b9f7c5da-ef7e-5ab8-8de2-84abb61d1a78,0.978285
32d7a53b-e4b6-5350-af62-a3081ac62d7d,0.99351
04ab8f47-ee87-5b8f-99ea-3753a3368768,0.967453
e7d431ee-d50d-5bd5-aeb8-9d29010c755b,0.791772
12a6103f-80d4-5ca4-85cb-e3b3e88fedcb,0.989887
b7168a9f-95c9-5c42-ae02-0d7c5fa0e103,0.0415975
9fd6a51e-f2f3-5d6f-bb78-0e8a7869766a,0.974169
28e32f3d-6ef8-5a3c-826a-0720fce73258,0.110185
24b05004-a103-58bf-8e00-f7c9d54d979c,0.965797
feb3df00-2071-5d79-8ed7-24db511c626e,0.999757
8092f394-7ce1-585c-ae1a-04ead1661746,0.931774
beda71b6-324c-532c-a59b-6aa8537dafce,0.0546085
b9e4b483-08c3-577c-81a9-e3eab96245be,0.998929
98d6db5f-d705-5442-b2e0-7626c0134ebf,0.0123033
4f7f7ebc-3041-544c-ae37-042194ef0952,0.928366
59f33b8c-c3e8-581b-8889-f4eba75932b2,0.959388
6e17c438-d476-5558-9f0b-f2a068f3e91c,0.99558
cd6815a8-537b-5de7-aa71-91db997579f7,0.994573
879be5cc-7817-5c46-a26f-d124928e253c,0.966205
af458e20-b528-51e5-8be1-f7ed18359a1a,0.0111623
b950d5d3-f1ac-5f5e-b885-3150689dc576,0.702444
bed5c226-7f2c-5587-9d14-64be00bcb115,0.957514
cf0566b6-d4e2-5768-8dc6-299003a33981,0.988424
1d4fb492-146f-5b1b-a90d-758ec0f00b3f,0.0574226
9d914771-5e5b-53a2-91d5-048b30b22950,0.498187
f9d00dcb-a467-5ccc-b3b1-efdb2c2dd5e1,0.982211
d1fc06dc-b6c6-508a-be61-3e31d083ac99,0.841653
fcea3d97-f8a6-572a-be7a-9a79cd3090b4,0.998563
d7a64787-7e42-5720-8c82-be63fdd60e05,0.827944
2df02c57-585e-597b-bb28-42eaff19831e,0.99758
1ba7cc0b-6d88-5d1f-b669-bb0b8c1b8e55,0.997816
b19a9e47-a650-5a80-8d95-ed242e177932,0.0418265
31bd4970-3640-5ade-bb2e-c95333638a43,0.953092
d2fd2ec8-1c41-5e8e-b91a-6a7b15831ab3,0.96843
cd3052c4-fe39-55f1-9d50-be4318db24b2,0.299641
e817d241-0da4-555f-a4c4-7b51dd798269,0.998016
91c51455-3681-5c83-b9be-f19cc29efda9,0.0293784
3109e647-603e-53f1-b4ec-8719888a1f01,0.985094
e1dc848f-0c4c-56ec-a70f-1ebe1254b011,0.202034
4553ae28-da0e-5358-80fb-90789eda1c03,0.997114
60207cfc-f7dc-58fa-922d-c98741c223e5,0.745551
38633c72-98ce-5b0f-9dc7-583a662578cb,0.981609
e098da24-d5bd-5421-a264-cd48d5458fe7,0.994798
c2b573ce-c83d-5e76-aea8-aa6fab91dd65,0.312957
1bae6d53-b84a-5970-b36a-55905c9ded99,0.988507
53c4d4c8-4dda-54ed-a05b-7ee8d28d7c20,0.992054
a0884ddc-4497-5a7c-b3b8-db14dade1115,0.994531
55c353b0-7d39-5949-8062-b97f7f6dbb5f,0.968048
5b667623-800e-5315-929a-be889caf7829,0.991762
4b969e79-051f-586d-b905-43f494d21b78,0.946742
a2b4f55b-3002-5179-8e9c-d467a4d5e168,0.982843
c7799dc8-4b27-59b2-a009-96afcfb6af04,0.0437981
1aafcb77-cd12-5325-864c-2e7b7cd7167c,0.992466
d6fbaaa9-33bc-56c3-9527-b096af228756,0.723182
826383db-e128-5a39-b212-ee3c63e36e75,0.00617495
5a3f9052-6049-5c95-ba1a-ba9d4c77e668,0.963917
11e00407-c317-5dc5-8ae5-1c2e90a2f1be,0.0362263
ed9e24ef-720f-5d5d-b11d-d1312c1d9bd4,0.990622
76568a5e-3298-5e32-8a1a-433b5b2e3471,0.575195
9a7c21f3-058c-5fb5-acbd-77ad821be651,0.9971
bc9e6bf9-81db-5cd0-a0fc-4b4715b55e18,0.992986
123060e8-a10a-5d68-80e7-b614adcdb5d9,0.989797
c13e2bdd-eb80-52b8-ba51-2d60987f2e7e,0.998517
d2b21754-a7b3-51ce-a1cb-81ba6e7204e8,0.62718
a83ef32a-9bff-5143-87a4-48ff681cd71b,0.996023
2e739333-8bf3-53d5-a447-32f479e60fbd,0.963263
1103494d-9269-5303-bff0-b93225c0d9bd,0.805255
52ff1336-8e1b-5adf-8d7e-9684e7df0ec0,0.967797
81573f0e-dea5-514a-8731-bdfef5a08e08,0.580848
fb994784-8ad9-5a0e-86f5-335a313986f9,0.983147
bab42500-4532-54e6-845a-b3c00610e59b,0.0599976
f78abb1c-7ec2-5997-81f0-8c201576f9be,0.944051
14e58aa0-718c-5a31-89a7-5d117d27442b,0.994499
06f43118-890e-5b4a-bd16-44be4c0ab739,0.676756
010c3cf0-75bc-5893-bbfc-89821cfb1d0f,0.0114152
8e78a74b-ae00-5779-af26-22c1bb5bbc34,0.923574
26983881-c3e6-5c0b-b483-a1dea7ce22bb,0.544658
b0e3c257-38ae-561c-8eea-595a66789b17,0.991887
b49feb1b-0f1a-59fe-a709-213f5436190c,0.996336
66fa1f04-0deb-5806-ab92-35058bc8bbb6,0.960109
1ab54aff-1e9b-56e0-999d-772d5d0a3c9a,0.97934
6d94c6d0-16b2-5580-a062-7bedcdb9c5b9,0.84667
20e5f0b1-eb39-52aa-9733-02cf9207cdbf,0.820532
6a876d09-411e-5ec4-9356-0709e14b6f9d,0.577598
f76fadf1-a5fd-5086-8d8d-84ccf7b7e148,0.997147
85605097-2cbd-5261-9cad-8d6d29b82c11,0.911885
a770289e-6395-5f4c-91c3-4d84edd0759b,0.996983
b6854213-57f8-5eb3-9a5b-dcbe4c680515,0.97865
5403546f-f05e-56c1-beeb-4d7cc244ccaf,0.985225
d76c5c01-549d-55b4-bd41-8d591fd39725,0.996956
064ed1e2-9e00-5813-9f81-e31cba7de173,0.996051
c1de7907-9874-511f-947c-7b5925413e45,0.0193302
cddca8e3-d9c6-5f04-a9ff-6d1b1e5bc7c8,0.994136
d2a120f9-af03-5e4d-9ea9-c7fb42320ce2,0.00916328
3411ef27-7783-5b1c-84d9-e23a4b86df84,0.798091
436c4614-a9ac-5aec-826e-d0fbef7f1bd8,0.0881953
57e94f4e-47f9-5e0f-9a66-99f4e73312f9,0.991448
e781e3e6-7117-5731-8846-c99c83c1931e,0.0146403
94e44d25-4680-59c9-807e-d5e63f3ca7d4,0.987562
250c0431-8941-5768-af4f-c2cf7f690ea1,0.0160987
ac90f2d2-f128-5549-a7af-be5fce7c971f,0.995117
4e67b82a-1141-5eda-ae40-87647ad3dfd4,0.0222611
803bc238-6533-57ae-8c3c-d56353189046,0.00214547
d6c15b26-762f-5381-97b4-5b261782ebce,0.946535
1263ada1-d400-5483-9a4a-f3b119268dd3,0.960727
9b3687f1-e979-595f-b923-9dca7ae67f56,0.970366
e833dea5-667c-5cc2-8a1d-3731707a4ed0,0.0450234
0db53263-9074-51da-a29a-2c73291e4a17,0.986881
48561cd4-90e9-53c3-9acb-6c5abb2470e7,0.217342
0a24a1b8-a0df-5b5b-b286-33899348b780,0.999473
831c4dc3-391e-5702-90df-7fb7f714ef85,0.428634
03505873-7ed4-5b41-9ca0-94fd8cbc4c83,0.873376
66578387-a485-5ab6-918f-770bcf9722b1,0.97744
bbb37fbb-4264-52cc-9a6a-959695a8c9b4,0.988571
b7e0038a-c172-536b-8393-87449cdadcc1,0.980523
b0b8c374-387d-5447-b8e4-79c6be20856e,0.989637
039348f5-f094-51b7-9275-319d439d6c4b,0.997921
e55a2b5c-c18b-5fab-bba0-e3303dced3f6,0.980044
fc68fbe8-838a-5069-b065-716a02e870a4,0.226876
cd44746d-a521-5235-9541-78c18d660fde,0.375628
d9d631cd-e7fb-5240-816a-eb189bc2b247,0.643236
f709fce3-8002-5903-982b-9fcd1c67e5a4,0.968136
c5708d80-2cac-5eed-a97d-c9b90232312b,0.789
4e92209e-4e8a-53a0-bb3d-751cad148145,0.425069
f3c654ef-6740-52d4-966b-4a9c491ab546,0.997294
8c0dcfc2-752a-5ade-ae76-8f0792e181cb,0.0221824
32bcae60-516c-5edc-83cd-757c6780fece,0.00712788
578a48b9-7a8b-5d28-8bd9-d8c00c2b0730,0.991195
34a14ed8-eaca-597d-bf65-7ec71c99d42b,0.995633
553fdeb4-a868-5670-8fbe-3e6d509cbc7b,0.992456
47326554-aa3c-544a-b0a5-7e149f31c26e,0.00387524
0928e678-8e03-5e3e-b467-a4a985b72c6a,0.890338
161e2952-1dfb-5162-a98a-72969b0ac2ea,0.989613
17963840-f029-5453-ae99-1db1bc671e0b,0.996804
cfbe230a-35e8-5ffb-bcf9-34b33011640a,0.950861
31d303cf-f29f-5a58-a871-d58ecd422e24,0.929613
7be238b7-4b4c-51b0-8111-ec7550e79c9a,0.571184
eeeac9ca-5931-5f12-a195-92a493e00205,0.0303406
daaf6511-649b-5f6c-8c3c-a609c7f846cf,0.167202
e4c4d8cd-f371-556f-a982-29bd283f441f,0.0757764
